,dt,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,Цена на арматуру
300,2020-10-05,4700.0,272.0,19507.0,17257.0,18706.0,117.0,4000.0,120.5,283.0,273.0,360.0,305.0,3225.0,18220.0,103.5,5000.0,9550.0,17687.0,5725.0,363.0,2980.0,5625.0,20550.0,135.0,7570.0,19591.0,4750.0,295.0,4610.0,3850.0,7441.0,6257.0,2888.0,50.0,893.0,305.0,379.0,10238.0,4485.0,3304.0,390.0,329.0,4475.0,1124.0,3850.0,6010.0,2044.0,242.0,2331.0,365.0,753.0,219.0,67.0,0.0,242.0,364.0,2272.0,242.0,364.0,2332.0,67.0,60.0,20.0,439.0,76.0,169.0,20.0,0.0,23.0,140.0,86.0,39500
301,2020-10-12,4850.0,265.0,19744.0,17768.0,18923.0,121.0,4000.0,123.5,275.0,266.0,350.0,305.0,3225.0,18492.0,107.5,5300.0,9550.0,17962.0,5725.0,348.0,3390.0,6150.0,22350.0,138.0,8445.0,19934.0,4750.0,290.0,4680.0,3850.0,7441.0,6257.0,2888.0,50.0,893.0,305.0,379.0,10238.0,4485.0,3304.0,390.0,329.0,4475.0,1124.0,3850.0,6010.0,2044.0,242.0,2331.0,365.0,753.0,219.0,67.0,0.0,242.0,364.0,2272.0,242.0,364.0,2332.0,67.0,60.0,20.0,439.0,76.0,169.0,20.0,0.0,23.0,140.0,86.0,40000
302,2020-10-19,4850.0,260.0,19928.0,17982.0,19099.0,124.0,4000.0,126.0,265.0,260.0,353.0,302.0,3225.0,18681.0,110.5,5300.0,9550.0,18201.0,5725.0,355.0,3390.0,6150.0,22350.0,135.0,8445.0,20070.0,4750.0,285.0,4680.0,3850.0,7441.0,6257.0,2888.0,50.0,893.0,305.0,379.0,10238.0,4485.0,3304.0,390.0,329.0,4475.0,1124.0,3850.0,6010.0,2044.0,242.0,2331.0,365.0,753.0,219.0,67.0,0.0,242.0,364.0,2272.0,242.0,364.0,2332.0,67.0,60.0,20.0,439.0,76.0,169.0,20.0,0.0,23.0,140.0,86.0,39500
303,2020-10-26,4850.0,260.0,19716.0,17973.0,19062.0,121.0,4000.0,124.0,266.0,260.0,353.0,301.0,3225.0,18466.0,106.0,5300.0,9550.0,18148.0,5725.0,355.0,3390.0,6150.0,22350.0,123.0,8445.0,20070.0,4750.0,286.0,4680.0,3850.0,7441.0,6257.0,2888.0,50.0,893.0,305.0,379.0,10238.0,4485.0,3304.0,390.0,329.0,4475.0,1124.0,3850.0,6010.0,2044.0,242.0,2331.0,365.0,753.0,219.0,67.0,0.0,242.0,364.0,2272.0,242.0,364.0,2332.0,67.0,60.0,20.0,439.0,76.0,169.0,20.0,0.0,23.0,140.0,86.0,39500
304,2020-11-02,4850.0,264.0,19708.0,18031.0,18857.0,119.0,4000.0,126.0,270.0,262.0,353.0,301.0,3225.0,18526.0,103.5,5300.0,9550.0,18044.0,5725.0,359.0,3390.0,6150.0,22350.0,112.0,8445.0,20063.0,4750.0,290.0,4680.0,3850.0,8225.0,6210.0,3330.0,56.0,900.0,279.0,373.0,10313.0,4772.0,3515.0,376.0,307.0,4490.0,1432.0,4017.0,6165.0,2039.0,295.0,2532.0,341.0,736.0,205.0,95.0,1.0,296.0,342.0,2410.0,296.0,342.0,2530.0,95.0,120.0,29.0,464.0,66.0,173.0,20.0,0.0,84.0,163.0,75.0,39500
305,2020-11-09,4850.0,265.0,19823.0,18089.0,18906.0,116.0,4000.0,125.0,272.0,264.0,353.0,303.0,3225.0,18742.0,100.5,5300.0,9550.0,18080.0,5725.0,359.0,3390.0,6150.0,22350.0,111.0,8445.0,20215.0,4750.0,292.0,4680.0,3850.0,8225.0,6210.0,3330.0,56.0,900.0,279.0,373.0,10313.0,4772.0,3515.0,376.0,307.0,4490.0,1432.0,4017.0,6165.0,2039.0,295.0,2532.0,341.0,736.0,205.0,95.0,1.0,296.0,342.0,2410.0,296.0,342.0,2530.0,95.0,120.0,29.0,464.0,66.0,173.0,20.0,0.0,84.0,163.0,75.0,39500
306,2020-11-16,4850.0,269.0,20125.0,18438.0,19351.0,118.0,4050.0,128.0,277.0,266.0,360.0,308.0,3225.0,19029.0,102.5,5300.0,9550.0,18508.0,5725.0,370.0,3445.0,6650.0,23100.0,115.0,8445.0,20562.0,4750.0,296.0,4680.0,3850.0,8225.0,6210.0,3330.0,56.0,900.0,279.0,373.0,10313.0,4772.0,3515.0,376.0,307.0,4490.0,1432.0,4017.0,6165.0,2039.0,295.0,2532.0,341.0,736.0,205.0,95.0,1.0,296.0,342.0,2410.0,296.0,342.0,2530.0,95.0,120.0,29.0,464.0,66.0,173.0,20.0,0.0,84.0,163.0,75.0,39500
307,2020-11-23,4850.0,281.0,20199.0,18723.0,19672.0,123.0,4050.0,132.0,291.0,280.0,375.0,325.0,3225.0,19116.0,107.5,5300.0,9550.0,18760.0,5725.0,379.0,3445.0,6650.0,23100.0,116.0,8445.0,20650.0,4750.0,310.0,4680.0,3850.0,8225.0,6210.0,3330.0,56.0,900.0,279.0,373.0,10313.0,4772.0,3515.0,376.0,307.0,4490.0,1432.0,4017.0,6165.0,2039.0,295.0,2532.0,341.0,736.0,205.0,95.0,1.0,296.0,342.0,2410.0,296.0,342.0,2530.0,95.0,120.0,29.0,464.0,66.0,173.0,20.0,0.0,84.0,163.0,75.0,39500
308,2020-11-30,4850.0,303.0,20488.0,19062.0,20073.0,127.0,4050.0,135.0,310.0,300.0,395.0,335.0,3225.0,19331.0,111.5,5300.0,9550.0,19154.0,5725.0,405.0,3445.0,6650.0,23100.0,114.0,8445.0,20966.0,4750.0,330.0,4680.0,3850.0,8225.0,6210.0,3330.0,56.0,900.0,279.0,373.0,10313.0,4772.0,3515.0,376.0,307.0,4490.0,1432.0,4017.0,6165.0,2039.0,295.0,2532.0,341.0,736.0,205.0,95.0,1.0,296.0,342.0,2410.0,296.0,342.0,2530.0,95.0,120.0,29.0,464.0,66.0,173.0,20.0,0.0,84.0,163.0,75.0,41500
309,2020-12-07,4850.0,322.0,21016.0,18927.0,20698.0,129.0,4050.0,137.0,320.0,315.0,430.0,340.0,3225.0,19632.0,113.5,5300.0,9550.0,19729.0,5725.0,435.0,3445.0,6650.0,23100.0,118.0,8445.0,21348.0,4750.0,350.0,4680.0,3850.0,8184.0,6382.0,3442.0,57.0,790.0,297.0,411.0,9244.0,4087.0,3078.0,244.0,277.0,3941.0,1474.0,4028.0,6090.0,1953.0,310.0,2357.0,351.0,609.0,226.0,68.0,0.0,310.0,351.0,2162.0,310.0,351.0,2356.0,68.0,194.0,30.0,506.0,59.0,231.0,20.0,0.0,116.0,180.0,72.0,42500
310,2020-12-14,4850.0,330.0,21464.0,19187.0,21376.0,137.0,4050.0,147.0,340.0,320.0,440.0,380.0,3225.0,20299.0,121.5,5300.0,9550.0,20457.0,5725.0,470.0,3440.0,6635.0,24600.0,121.0,8450.0,21786.0,4750.0,360.0,4680.0,3850.0,8184.0,6382.0,3442.0,57.0,790.0,297.0,411.0,9244.0,4087.0,3078.0,244.0,277.0,3941.0,1474.0,4028.0,6090.0,1953.0,310.0,2357.0,351.0,609.0,226.0,68.0,0.0,310.0,351.0,2162.0,310.0,351.0,2356.0,68.0,194.0,30.0,506.0,59.0,231.0,20.0,0.0,116.0,180.0,72.0,51000
311,2020-12-21,4850.0,372.0,22924.0,19772.0,22459.0,153.0,4050.0,157.0,380.0,365.0,485.0,390.0,3225.0,21377.0,137.5,5300.0,9550.0,21690.0,5725.0,490.0,3440.0,6635.0,24600.0,122.0,8450.0,22629.0,4750.0,400.0,4680.0,3850.0,8184.0,6382.0,3442.0,57.0,790.0,297.0,411.0,9244.0,4087.0,3078.0,244.0,277.0,3941.0,1474.0,4028.0,6090.0,1953.0,310.0,2357.0,351.0,609.0,226.0,68.0,0.0,310.0,351.0,2162.0,310.0,351.0,2356.0,68.0,194.0,30.0,506.0,59.0,231.0,20.0,0.0,116.0,180.0,72.0,58000
312,2020-12-28,4850.0,415.0,24467.0,20725.0,23828.0,158.0,4050.0,163.0,418.0,405.0,505.0,455.0,3225.0,22925.0,142.5,5300.0,9550.0,23142.0,5725.0,515.0,3440.0,6635.0,24600.0,123.0,8450.0,23676.0,4750.0,440.0,4680.0,3850.0,8184.0,6382.0,3442.0,57.0,790.0,297.0,411.0,9244.0,4087.0,3078.0,244.0,277.0,3941.0,1474.0,4028.0,6090.0,1953.0,310.0,2357.0,351.0,609.0,226.0,68.0,0.0,310.0,351.0,2162.0,310.0,351.0,2356.0,68.0,194.0,30.0,506.0,59.0,231.0,20.0,0.0,116.0,180.0,72.0,61000
313,2021-01-04,4850.0,442.0,26167.0,22224.0,26123.0,168.0,4050.0,184.0,447.0,433.0,535.0,475.0,3225.0,24565.0,152.5,5300.0,9550.0,25395.0,5725.0,540.0,3440.0,6635.0,24600.0,126.0,8450.0,25382.0,4750.0,470.0,4680.0,3850.0,8216.0,6236.0,3432.0,56.0,723.0,255.0,406.0,9994.0,4890.0,3705.0,276.0,388.0,4833.0,1346.0,3842.0,6101.0,2125.0,313.0,2712.0,383.0,575.0,201.0,61.0,1.0,312.0,382.0,2494.0,312.0,382.0,2712.0,61.0,218.0,43.0,378.0,56.0,28.0,20.0,0.0,155.0,148.0,56.0,61000
314,2021-01-11,4850.0,450.0,27485.0,23365.0,27402.0,161.0,4050.0,181.0,454.0,440.0,535.0,475.0,3225.0,26082.0,145.5,5300.0,9550.0,26802.0,5725.0,540.0,3440.0,6635.0,24600.0,129.0,8450.0,27156.0,4750.0,477.0,4680.0,3850.0,8216.0,6236.0,3432.0,56.0,723.0,255.0,406.0,9994.0,4890.0,3705.0,276.0,388.0,4833.0,1346.0,3842.0,6101.0,2125.0,313.0,2712.0,383.0,575.0,201.0,61.0,1.0,312.0,382.0,2494.0,312.0,382.0,2712.0,61.0,218.0,43.0,378.0,56.0,28.0,20.0,0.0,155.0,148.0,56.0,61000
315,2021-01-18,5050.0,455.0,27884.0,23572.0,28007.0,168.0,4350.0,190.0,457.0,443.0,550.0,480.0,3425.0,26461.0,152.5,6850.0,11350.0,27134.0,6325.0,555.0,4025.0,8100.0,32375.0,131.0,9885.0,27967.0,6250.0,480.0,5370.0,4100.0,8216.0,6236.0,3432.0,56.0,723.0,255.0,406.0,9994.0,4890.0,3705.0,276.0,388.0,4833.0,1346.0,3842.0,6101.0,2125.0,313.0,2712.0,383.0,575.0,201.0,61.0,1.0,312.0,382.0,2494.0,312.0,382.0,2712.0,61.0,218.0,43.0,378.0,56.0,28.0,20.0,0.0,155.0,148.0,56.0,62000
316,2021-01-25,5050.0,440.0,27893.0,24195.0,28134.0,171.0,4350.0,194.0,445.0,428.0,550.0,480.0,3425.0,26348.0,155.5,6850.0,11350.0,27297.0,6325.0,555.0,4025.0,8100.0,32375.0,138.0,9885.0,27545.0,6250.0,465.0,5370.0,4100.0,8216.0,6236.0,3432.0,56.0,723.0,255.0,406.0,9994.0,4890.0,3705.0,276.0,388.0,4833.0,1346.0,3842.0,6101.0,2125.0,313.0,2712.0,383.0,575.0,201.0,61.0,1.0,312.0,382.0,2494.0,312.0,382.0,2712.0,61.0,218.0,43.0,378.0,56.0,28.0,20.0,0.0,155.0,148.0,56.0,62000
317,2021-02-01,5050.0,410.0,28573.0,25479.0,28415.0,170.0,4350.0,196.0,414.0,403.0,520.0,455.0,3425.0,27178.0,154.5,6850.0,11350.0,27647.0,6325.0,525.0,4025.0,8100.0,32375.0,151.0,9885.0,27983.0,6250.0,440.0,5370.0,4100.0,8216.0,6236.0,3432.0,56.0,723.0,255.0,406.0,9994.0,4890.0,3705.0,276.0,388.0,4833.0,1346.0,3842.0,6101.0,2125.0,313.0,2712.0,383.0,575.0,201.0,61.0,1.0,312.0,382.0,2494.0,312.0,382.0,2712.0,61.0,218.0,43.0,378.0,56.0,28.0,20.0,0.0,155.0,148.0,56.0,59000
318,2021-02-08,5050.0,380.0,28416.0,25579.0,28503.0,163.0,4350.0,192.0,392.0,380.0,490.0,417.0,3425.0,27494.0,147.5,6850.0,11350.0,27662.0,6325.0,505.0,4025.0,8100.0,32375.0,171.0,9885.0,28246.0,6250.0,415.0,5370.0,4100.0,9443.0,7682.0,4008.0,64.0,638.0,243.0,411.0,9950.0,4814.0,3235.0,295.0,370.0,4361.0,1564.0,3815.0,6016.0,1999.0,307.0,2580.0,349.0,512.0,177.0,89.0,2.0,307.0,350.0,2396.0,307.0,350.0,2579.0,89.0,183.0,71.0,376.0,43.0,212.0,0.0,0.0,211.0,129.0,65.0,55000
319,2021-02-15,7000.0,366.0,28187.0,25285.0,28002.0,154.0,5950.0,183.0,370.0,363.0,480.0,397.0,5150.0,27253.0,138.5,7950.0,14500.0,27102.0,8375.0,495.0,6600.0,9585.0,29875.0,172.0,11515.0,28177.0,8000.0,398.0,7000.0,4900.0,9443.0,7682.0,4008.0,64.0,638.0,243.0,411.0,9950.0,4814.0,3235.0,295.0,370.0,4361.0,1564.0,3815.0,6016.0,1999.0,307.0,2580.0,349.0,512.0,177.0,89.0,2.0,307.0,350.0,2396.0,307.0,350.0,2579.0,89.0,183.0,71.0,376.0,43.0,212.0,0.0,0.0,211.0,129.0,65.0,51500
320,2021-02-22,7000.0,375.0,26751.0,24914.0,26993.0,164.0,5950.0,189.0,375.0,370.0,485.0,415.0,5150.0,26000.0,148.5,7950.0,14500.0,25834.0,8375.0,500.0,6600.0,9585.0,29875.0,165.0,11515.0,27643.0,8000.0,407.0,7000.0,4900.0,9443.0,7682.0,4008.0,64.0,638.0,243.0,411.0,9950.0,4814.0,3235.0,295.0,370.0,4361.0,1564.0,3815.0,6016.0,1999.0,307.0,2580.0,349.0,512.0,177.0,89.0,2.0,307.0,350.0,2396.0,307.0,350.0,2579.0,89.0,183.0,71.0,376.0,43.0,212.0,0.0,0.0,211.0,129.0,65.0,48500
321,2021-03-01,7000.0,387.0,25897.0,24774.0,25779.0,170.0,5950.0,190.0,388.0,380.0,500.0,440.0,5150.0,25440.0,154.5,7950.0,14500.0,24638.0,8375.0,520.0,6600.0,9585.0,29875.0,159.0,11515.0,27158.0,8000.0,418.0,7000.0,4900.0,9443.0,7682.0,4008.0,64.0,708.0,266.0,446.0,10117.0,4864.0,3750.0,277.0,415.0,4858.0,1579.0,4338.0,6633.0,2180.0,324.0,2778.0,456.0,531.0,192.0,71.0,2.0,324.0,456.0,2566.0,324.0,458.0,2777.0,71.0,211.0,69.0,313.0,80.0,120.0,30.0,0.0,319.0,178.0,75.0,48000
322,2021-03-08,7000.0,415.0,26494.0,24850.0,25524.0,174.0,5950.0,195.0,417.0,410.0,510.0,445.0,5150.0,25314.0,162.5,7950.0,14500.0,24653.0,8375.0,525.0,6600.0,9585.0,29875.0,154.0,11515.0,27240.0,8000.0,445.0,7000.0,4900.0,11218.0,9905.0,6679.0,93.0,708.0,266.0,446.0,10117.0,4864.0,3750.0,277.0,415.0,4858.0,1579.0,4338.0,6633.0,2180.0,324.0,2778.0,456.0,531.0,192.0,71.0,2.0,324.0,456.0,2566.0,324.0,458.0,2777.0,71.0,211.0,69.0,313.0,80.0,120.0,30.0,0.0,319.0,178.0,75.0,49000
323,2021-03-15,8250.0,425.0,26694.0,25336.0,26096.0,176.0,6600.0,201.0,425.0,422.0,520.0,460.0,5700.0,26011.0,164.5,8450.0,19500.0,25029.0,8475.0,546.0,4075.0,9425.0,30875.0,148.0,11575.0,27254.0,7800.0,460.0,7440.0,5900.0,11218.0,9905.0,6679.0,93.0,708.0,266.0,446.0,10117.0,4864.0,3750.0,277.0,415.0,4858.0,1579.0,4338.0,6633.0,2180.0,324.0,2778.0,456.0,531.0,192.0,71.0,2.0,324.0,456.0,2566.0,324.0,458.0,2777.0,71.0,211.0,69.0,313.0,80.0,120.0,30.0,0.0,319.0,178.0,75.0,50500
324,2021-03-22,8250.0,405.0,26961.0,26291.0,26877.0,168.0,6600.0,194.0,412.0,407.0,530.0,460.0,5700.0,26177.0,156.5,8450.0,19500.0,25843.0,8475.0,546.0,4075.0,9425.0,30875.0,142.0,11575.0,27738.0,7800.0,445.0,7440.0,5900.0,11218.0,9905.0,6679.0,93.0,708.0,266.0,446.0,10117.0,4864.0,3750.0,277.0,415.0,4858.0,1579.0,4338.0,6633.0,2180.0,324.0,2778.0,456.0,531.0,192.0,71.0,2.0,324.0,456.0,2566.0,324.0,458.0,2777.0,71.0,211.0,69.0,313.0,80.0,120.0,30.0,0.0,319.0,178.0,75.0,50800
325,2021-03-29,8250.0,390.0,27526.0,26498.0,27680.0,164.0,6600.0,190.5,400.0,390.0,530.0,434.0,5700.0,26624.0,152.5,8450.0,19500.0,26670.0,8475.0,545.0,4075.0,9425.0,30875.0,138.0,11575.0,28137.0,7800.0,427.0,7440.0,5900.0,11218.0,9905.0,6679.0,93.0,708.0,266.0,446.0,10117.0,4864.0,3750.0,277.0,415.0,4858.0,1579.0,4338.0,6633.0,2180.0,324.0,2778.0,456.0,531.0,192.0,71.0,2.0,324.0,456.0,2566.0,324.0,458.0,2777.0,71.0,211.0,69.0,313.0,80.0,120.0,30.0,0.0,319.0,178.0,75.0,51500
326,2021-04-05,8250.0,382.0,28225.0,27172.0,28656.0,160.0,6600.0,190.5,393.0,380.0,530.0,438.0,5700.0,27371.0,148.5,8450.0,19500.0,27585.0,8475.0,545.0,4075.0,9425.0,30875.0,136.0,11575.0,28832.0,7800.0,417.0,7440.0,5900.0,11388.0,9677.0,4524.0,71.0,792.0,296.0,484.0,10227.0,4917.0,4002.0,303.0,417.0,5079.0,1269.0,4154.0,6467.0,2202.0,330.0,2659.0,393.0,636.0,190.0,63.0,1.0,330.0,394.0,2476.0,330.0,394.0,2659.0,63.0,183.0,96.0,419.0,28.0,200.0,30.0,0.0,15.0,159.0,105.0,53500
327,2021-04-12,8600.0,393.0,28804.0,27524.0,28998.0,167.0,7150.0,201.5,400.0,390.0,510.0,442.0,6250.0,27728.0,155.5,9500.0,21850.0,27967.0,8475.0,545.0,4550.0,10375.0,37600.0,138.0,12825.0,29311.0,7800.0,428.0,7870.0,6650.0,11388.0,9677.0,4524.0,71.0,792.0,296.0,484.0,10227.0,4917.0,4002.0,303.0,417.0,5079.0,1269.0,4154.0,6467.0,2202.0,330.0,2659.0,393.0,636.0,190.0,63.0,1.0,330.0,394.0,2476.0,330.0,394.0,2659.0,63.0,183.0,96.0,419.0,28.0,200.0,30.0,0.0,15.0,159.0,105.0,54500
328,2021-04-19,8600.0,398.0,28948.0,27737.0,28730.0,171.0,7150.0,205.5,407.0,392.0,520.0,455.0,6250.0,27676.0,159.5,9500.0,21850.0,27727.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,29418.0,7800.0,431.0,7870.0,6650.0,11388.0,9677.0,4524.0,71.0,792.0,296.0,484.0,10227.0,4917.0,4002.0,303.0,417.0,5079.0,1269.0,4154.0,6467.0,2202.0,330.0,2659.0,393.0,636.0,190.0,63.0,1.0,330.0,394.0,2476.0,330.0,394.0,2659.0,63.0,183.0,96.0,419.0,28.0,200.0,30.0,0.0,15.0,159.0,105.0,58500
329,2021-04-26,8600.0,395.0,28798.0,27700.0,28318.0,175.0,7150.0,210.0,405.0,388.0,540.0,460.0,6250.0,27420.0,158.5,9500.0,21850.0,27434.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,29405.0,7800.0,428.0,7870.0,6650.0,11388.0,9677.0,4524.0,71.0,792.0,296.0,484.0,10227.0,4917.0,4002.0,303.0,417.0,5079.0,1269.0,4154.0,6467.0,2202.0,330.0,2659.0,393.0,636.0,190.0,63.0,1.0,330.0,394.0,2476.0,330.0,394.0,2659.0,63.0,183.0,96.0,419.0,28.0,200.0,30.0,0.0,15.0,159.0,105.0,60500
330,2021-05-03,8600.0,395.0,28571.0,27709.0,27879.0,185.0,7150.0,219.0,407.0,388.0,540.0,456.0,6250.0,27481.0,160.0,9500.0,21850.0,26981.0,8475.0,565.0,4550.0,10375.0,37600.0,138.0,12825.0,29309.0,7800.0,425.0,7870.0,6650.0,12736.0,10537.0,4439.0,70.0,655.0,302.0,458.0,9071.0,4633.0,3473.0,389.0,378.0,5293.0,1148.0,3999.0,6110.0,1993.0,304.0,2440.0,392.0,478.0,217.0,76.0,0.0,304.0,393.0,2276.0,304.0,393.0,2439.0,76.0,163.0,95.0,346.0,21.0,243.0,23.0,0.0,13.0,178.0,85.0,62500
331,2021-05-10,8600.0,405.0,28138.0,27722.0,27484.0,191.0,7150.0,228.0,415.0,400.0,560.0,466.0,6250.0,27325.0,166.0,9500.0,21850.0,26450.0,8475.0,580.0,4550.0,10375.0,37600.0,138.0,12825.0,29031.0,7800.0,438.0,7870.0,6650.0,12736.0,10537.0,4439.0,70.0,655.0,302.0,458.0,9071.0,4633.0,3473.0,389.0,378.0,5293.0,1148.0,3999.0,6110.0,1993.0,304.0,2440.0,392.0,478.0,217.0,76.0,0.0,304.0,393.0,2276.0,304.0,393.0,2439.0,76.0,163.0,95.0,346.0,21.0,243.0,23.0,0.0,13.0,178.0,85.0,63500
332,2021-05-17,8600.0,437.0,27905.0,27700.0,27155.0,197.0,7150.0,233.0,445.0,432.0,590.0,471.0,6250.0,27092.0,172.0,9500.0,22250.0,26104.0,8475.0,600.0,4675.0,10050.0,37600.0,140.0,14025.0,28821.0,7800.0,470.0,7870.0,6650.0,12736.0,10537.0,4439.0,70.0,655.0,302.0,458.0,9071.0,4633.0,3473.0,389.0,378.0,5293.0,1148.0,3999.0,6110.0,1993.0,304.0,2440.0,392.0,478.0,217.0,76.0,0.0,304.0,393.0,2276.0,304.0,393.0,2439.0,76.0,163.0,95.0,346.0,21.0,243.0,23.0,0.0,13.0,178.0,85.0,67000
333,2021-05-24,8600.0,471.0,27865.0,27883.0,27257.0,225.0,7150.0,256.0,480.0,467.0,630.0,525.0,6250.0,27165.0,200.0,9500.0,22250.0,26160.0,8475.0,660.0,4675.0,10050.0,37600.0,149.0,14025.0,29010.0,7800.0,503.0,7870.0,6650.0,12736.0,10537.0,4439.0,70.0,655.0,302.0,458.0,9071.0,4633.0,3473.0,389.0,378.0,5293.0,1148.0,3999.0,6110.0,1993.0,304.0,2440.0,392.0,478.0,217.0,76.0,0.0,304.0,393.0,2276.0,304.0,393.0,2439.0,76.0,163.0,95.0,346.0,21.0,243.0,23.0,0.0,13.0,178.0,85.0,71900
334,2021-05-31,8600.0,473.0,28524.0,28571.0,27865.0,213.0,7150.0,244.0,482.0,470.0,630.0,535.0,6250.0,27588.0,188.0,9500.0,22250.0,26709.0,8475.0,640.0,4675.0,10050.0,37600.0,165.0,14025.0,29303.0,7800.0,507.0,7870.0,6650.0,12736.0,10537.0,4439.0,70.0,655.0,302.0,458.0,9071.0,4633.0,3473.0,389.0,378.0,5293.0,1148.0,3999.0,6110.0,1993.0,304.0,2440.0,392.0,478.0,217.0,76.0,0.0,304.0,393.0,2276.0,304.0,393.0,2439.0,76.0,163.0,95.0,346.0,21.0,243.0,23.0,0.0,13.0,178.0,85.0,71900
335,2021-06-07,8600.0,475.0,29326.0,28883.0,28807.0,189.0,7150.0,224.0,483.0,475.0,630.0,518.0,6250.0,28134.0,164.0,9500.0,22250.0,27659.0,8475.0,640.0,4675.0,10050.0,37600.0,180.0,14025.0,29809.0,7800.0,510.0,7870.0,6650.0,13956.0,10279.0,4420.0,72.0,792.0,341.0,420.0,10473.0,5225.0,3147.0,509.0,426.0,4595.0,1513.0,4354.0,6718.0,2246.0,333.0,2841.0,436.0,600.0,191.0,83.0,2.0,333.0,435.0,2670.0,333.0,435.0,2842.0,83.0,172.0,131.0,369.0,25.0,354.0,30.0,6.0,154.0,193.0,150.0,72500
